question_id,question_id_individual,question_individual,token_count
99f9d776-363e-4913-ad96-6d5d7d3b2468,99f9d776-363e-4913-ad96-6d5d7d3b2468__G,Ich bin entsetzt also meine Frage fandet ihr ihn gut oder schlecht ?,12
194087c3-0d04-4a5c-8563-2c3fade2840d,194087c3-0d04-4a5c-8563-2c3fade2840d__B,"Ich frage mich dennoch , gibt es große Musiker die das auch noch machen oder haben die das nicht nötig ?",19
49a1e56c-590b-4cc4-9d53-d2267d24123f,49a1e56c-590b-4cc4-9d53-d2267d24123f__B,"Ich lese immer unterschiedliches dazu Ist es hygienischer , mit oder ohne Unterhose zu schlafen ?",14
6bd4faa5-6d4c-4a9f-ba30-956ce396238d,6bd4faa5-6d4c-4a9f-ba30-956ce396238d__B,Ich mache immer 3x 8 mit 10 Kg ist das viel oder wenig ?,12
c428f231-f87b-4b03-abba-131cb98ae56b,c428f231-f87b-4b03-abba-131cb98ae56b__A,In welchen Tätigkeitsbereich verdient ein Erzieher das höchste ?,8
502b599f-777a-4866-8199-82c2eac4b467,502b599f-777a-4866-8199-82c2eac4b467__A,In welchen von beiden Religionen halten sich mehr Terroristen auf - im Christentum oder im Islam ?,15
9febcc2d-9483-444f-a6da-d46c08182491,9febcc2d-9483-444f-a6da-d46c08182491__A,Ist Bankdrücken wichtig oder unwichtig ?,5
a3f266c7-811d-4be3-b642-4b120793d70f,a3f266c7-811d-4be3-b642-4b120793d70f__B,Ist da jetzt zu wenig Chlor drinnen oder immer noch zu viel ?,12
d91cdf78-0357-438b-9600-a5705c721160,d91cdf78-0357-438b-9600-a5705c721160__C,Ist das bei mehreren so oder nur mir ?,8
f2e453b7-cbd2-429a-bca7-33923b2152f1,f2e453b7-cbd2-429a-bca7-33923b2152f1__B,"Ist das da normal , dass ich eine Downloadgeschwindigkeit von teilweise nur 1mb/s am Abend habe ?",15
b02569f4-891b-407d-b7e5-73b619ec3505,b02569f4-891b-407d-b7e5-73b619ec3505__B,Ist das dann noch in Ordnung oder meldet sich das Finanzamt dann irgendwann ?,13
acb67e7b-05b0-4d3b-a5b0-014092d5187a,acb67e7b-05b0-4d3b-a5b0-014092d5187a__B,Ist das ein klares plus in einer Beziehung oder kann das auf Dauer auch nerven und zu viel sein ?,19
eea20804-9325-428b-867f-71abc89c8e2e,eea20804-9325-428b-867f-71abc89c8e2e__B,"Ist das eine gute Entscheidung , dort zu kaufen oder ist das größtenteils Betrug ?",13
300cf356-c0e0-4ec2-9f7f-54606e3ffe00,300cf356-c0e0-4ec2-9f7f-54606e3ffe00__A,Ist das glätteisen von action oder rossman gut ?,8
b2bae5e0-c498-478a-aec3-3d5bb8ee0284,b2bae5e0-c498-478a-aec3-3d5bb8ee0284__B,Ist das in Ordnung oder ein zu großer Eingriff im öffentlichen Bereich/ Leben ?,13
dadb29ea-fdff-4252-b016-5f92b2ccd75e,dadb29ea-fdff-4252-b016-5f92b2ccd75e__B,Ist das normal oder hab ich es etwas übertrieben ?,9
c06df7d2-e9a0-4352-b541-9089bfce90a6,c06df7d2-e9a0-4352-b541-9089bfce90a6__B,ist das Normal oder ist der Turbo hin ?,8
670fbcf5-57ef-4f1c-9f00-a2e3d74a720c,670fbcf5-57ef-4f1c-9f00-a2e3d74a720c__B,Ist das normal oder wurde da einfach nicht richtig aufgepasst ?,10
d212274c-c5a9-4685-b02e-858fff690836,d212274c-c5a9-4685-b02e-858fff690836__B,"Ist das schlecht , wenn man das am Wochenende statt unter der Woche abschickt oder macht das keinen Unterschied ?",18
fe049222-09ca-457d-a352-652d6cf47a36,fe049222-09ca-457d-a352-652d6cf47a36__B,Ist das zu 100 sicher oder gibt es damit bereits Betrugsmaschen auf die ich achten sollte ?,16
34ed5b88-2289-4b16-b1f6-a255ba4ebf34,34ed5b88-2289-4b16-b1f6-a255ba4ebf34__A,Ist der ein halber Nazi oder einfach nur ein Verrückter Verschwörungstheoretiker oder Peverser ?,13
80134fb4-5d9c-40a0-81e6-5383b73e16e5,80134fb4-5d9c-40a0-81e6-5383b73e16e5__A,Ist der Flow von Kollegah in dem Song stimmig für eure Ohren oder eher daneben ?,15
5824f43d-c46c-4d06-b53a-6edcbe4f9d46,5824f43d-c46c-4d06-b53a-6edcbe4f9d46__B,"Ist der Leistungskurs in BW aber auch schwerer als der Kurs in Mathe in Bayern , oder ist das genau gleich ?",20
0a3da2a3-7aad-4153-aaae-8d8f8423e707,0a3da2a3-7aad-4153-aaae-8d8f8423e707__A,Ist die 4+ in der mündlichen Nachprüfung machbar oder ist es um einiges anspruchsvoller als die bisherigen Klausuren ?,18
0f445d90-eb8a-4797-9ca5-5d5e6c18994a,0f445d90-eb8a-4797-9ca5-5d5e6c18994a__A,Ist die körperliche Gewalt an Kinder besser geworden oder immer noch sehr hoch ?,13
517a8781-fe4d-4093-9151-247e7f9f7023,517a8781-fe4d-4093-9151-247e7f9f7023__A,Ist die NATO heute sinnvoller oder war sie in Zeiten des Kalten Krieges sinnvoller ?,14
7366b3c7-f668-43b7-b2fc-d1bcdb5708bc,7366b3c7-f668-43b7-b2fc-d1bcdb5708bc__B,Ist dies noch ok oder können sich da die Leute Strafbar machen ?,12
92735180-6591-4620-b968-c0000ab1673c,92735180-6591-4620-b968-c0000ab1673c__A,Ist diese Blume normal in ihrer Form oder eher geknickt ?,10
7cee24ea-538e-497b-a3b6-48ff355cdbc0,7cee24ea-538e-497b-a3b6-48ff355cdbc0__A,"Ist dieser Bericht authentisch , oder eine Fake , denn er klingt sehr merkwürdig ?",12
1379cd83-1c33-43b2-84fb-3debc1973f90,1379cd83-1c33-43b2-84fb-3debc1973f90__A,Ist ein Job in Ämtern wirklich der beste Job was man haben kann oder nur ein Mythos ?,17
53567d84-2d8a-4fbd-bd95-54194e09b86f,53567d84-2d8a-4fbd-bd95-54194e09b86f__B,"Ist es angebracht , dass ich mich nach einer Gehaltserhöhung erkundige oder ist das noch verfrüht ?",15
43f20ae3-02df-44b7-a38f-9da1c16c6f72,43f20ae3-02df-44b7-a38f-9da1c16c6f72__C,ist es besser auf ein Blatt nur zu schreiben oder ein ganzes Buch zu benutzen ?,15
3608f3d8-abfa-4ac3-958a-93c21b310d2b,3608f3d8-abfa-4ac3-958a-93c21b310d2b__B,Ist es da vertretbar den ganzen Tag zu Hause zu bleiben oder ist das schlecht ?,15
9ed07319-ed26-43a1-bca3-52e9b410d157,9ed07319-ed26-43a1-bca3-52e9b410d157__B,"Ist es dann gleichgültigkeit , respektlos oder möchte man damit ein klares zeichen setzen ?",13
da6a1a1c-b709-4bfa-b684-06e6bec67f7e,da6a1a1c-b709-4bfa-b684-06e6bec67f7e__C,Ist es eine Krankheit oder ist mein Gehirn aufgrund der sozialen Isolation untrainiert ?,13
e7573339-d3b6-4935-88b9-40f4c0fafb74,e7573339-d3b6-4935-88b9-40f4c0fafb74__B,Ist es empfehlenswerter wenn man sich als Anfänger eine E- oder Akustikgitarre kauft ?,12
e744c6d8-03c0-4eb7-87e2-94bdd3d69ae6,e744c6d8-03c0-4eb7-87e2-94bdd3d69ae6__B,Ist es gut oder schlecht nach dem Krafttraining in eine Sauna zu gehen ?,13
7e3ed0e7-3891-4fd2-bab2-44b0b7da1ca3,7e3ed0e7-3891-4fd2-bab2-44b0b7da1ca3__B,"Ist es gut sich viel zu sonnen ( 31 Grad Balkan ) , oder ist zu viel auch nicht gut ?",17
4e1d12b4-b1a1-4632-a1b0-00547b6d1a2c,4e1d12b4-b1a1-4632-a1b0-00547b6d1a2c__A,Ist es noch okay wenn die Frau 25 ist und der Mann 40 oder sind 15 Jahre schon zu viel ?,20
fee048da-7692-4317-8184-07b53e14e431,fee048da-7692-4317-8184-07b53e14e431__D,"Ist es normal in 6 Monaten 7 des Batteriezustandes verloren zu haben , oder ist es viel zu früh ?",18
86857699-3407-4478-8dbe-c7c906a6563d,86857699-3407-4478-8dbe-c7c906a6563d__B,Ist es nur Gewöhnung oder muss man zwangsläufig ein geringeres Gewicht dafür haben ?,13
6f48a7fc-7b83-4390-bdcb-badb3b531b9f,6f48a7fc-7b83-4390-bdcb-badb3b531b9f__A,Ist mein Kaktus schon tot oder kann ich ihn noch retten ?,11
870c76c2-052a-47e6-a34d-a35075553d0e,870c76c2-052a-47e6-a34d-a35075553d0e__B,"Ist sie nur jemand , der Aufmerksamkeit braucht , ziemlich gestresst , oder eine die nur ein Spiel mit mir spielt ?",18
42ead798-896d-499f-a48a-9fb17b72f470,42ead798-896d-499f-a48a-9fb17b72f470__A,Ist sowas normal oder bin ich besonders ?,7
55e843f1-8195-4a77-82bc-c4db1855943d,55e843f1-8195-4a77-82bc-c4db1855943d__A,Kann ein gutes Arbeitszeugnis ein Vorteil sein oder wird der von Arbeitgeber misachtet ?,13
0fbe935a-5b69-4bd5-afcb-1ade5542d49e,0fbe935a-5b69-4bd5-afcb-1ade5542d49e__C,"Kann es sein , dass da doch ein Rest übrig geblieben ist , oder bin ich einfach nur ein Zufallsopfer ?",18
b77daf55-6305-47a1-aaa1-16299504dbb8,b77daf55-6305-47a1-aaa1-16299504dbb8__B,Kann es sein dass sich der Tiger ernsthaft verletzt haben könnte oder mache ich mir unnütz Sorgen ?,17
910f474b-40cc-4593-b25a-06a777f07acf,910f474b-40cc-4593-b25a-06a777f07acf__B,Kann ich als weibliche Person ihn das nächste mal zuerst küssen oder sollte er weiterhin den Anfang machen ?,18
7fba7dd4-e0d8-44e7-8e57-73dcc9fc47a3,7fba7dd4-e0d8-44e7-8e57-73dcc9fc47a3__B,Kann ich das Handy weiterhin benutzen oder wird es durch weitere Nutzung kaputt gehen ?,14
5ed98494-83a3-4cf7-a284-3aef060d7265,5ed98494-83a3-4cf7-a284-3aef060d7265__C,Kann ich das Trikot trotzdem tragen oder macht man das nicht ?,11
d239d3db-24c6-410b-a8ac-78b0efdc26d9,d239d3db-24c6-410b-a8ac-78b0efdc26d9__A,Kann ich während Corona Infektion Cannabis rauchen oder ist das gefährlich ?,11
c02473c7-2432-4dcd-9109-0b6aa858f6a7,c02473c7-2432-4dcd-9109-0b6aa858f6a7__B,kann man auf Focus tv und deren content vertrauen oder ist das wie die Bild Zeitung ?,16
31b91951-577f-42fd-a825-9f9c6af061a4,31b91951-577f-42fd-a825-9f9c6af061a4__D,kann man mit sowas auch CTFs versuchen oder muss man da wieder zu viel crap runterladen ?,16
776d182d-20ac-41c8-bc86-f76661d3b2b7,776d182d-20ac-41c8-bc86-f76661d3b2b7__B,Kann man so einen extremen Blähbauch haben oder bin ich eher schwanger und weiß vielleicht noch nichts davon ?,18
4190d576-caa6-4959-af85-7d2dbe2bfdef,4190d576-caa6-4959-af85-7d2dbe2bfdef__C,Kann man trotzdem in den Himmel kommen oder landet man 100 in der Hölle ?,14
3b126c46-c2ab-45a8-ad37-11497de31acb,3b126c46-c2ab-45a8-ad37-11497de31acb__C,Kommt dann die ps5 wirklich an oder ist die schon weg und meine Bestellbestätigung ist wertlos ?,15
c17e83e1-91d3-45d0-8948-4c3244a2c9f6,c17e83e1-91d3-45d0-8948-4c3244a2c9f6__B,Kommt mir das nur so überaus suspekt vor oder ist das normal ?,12
468fcbfe-30e8-4f1a-80ad-e5444a932628,468fcbfe-30e8-4f1a-80ad-e5444a932628__C,"Könnte dennoch ein Risiko bestehen , dass unsichtbarer Schimmel enthalten ist oder kann ich sie bedenkenlos verwenden ?",16
42fa9821-e188-459f-b230-ab10d4043605,42fa9821-e188-459f-b230-ab10d4043605__B,"Liegt das an mir , oder ist das so ein allgemeines Problem ?",11
fe0955e9-4830-461b-bc0a-f32cef873917,fe0955e9-4830-461b-bc0a-f32cef873917__B,"Lohnt sich eher ein Medizinstudium oder die Karriere als C , Java u C++ Programmierer ?",13
5279f573-b3c9-465e-83b6-d7ffe6ef050f,5279f573-b3c9-465e-83b6-d7ffe6ef050f__B,Meine Frage ist kann ich sowohl Anwältin als auch Sängerin gleichzeitig sein oder beeinträchtigt es etwas ?,16
0a2a7be2-f1df-4f89-8ad1-835b0e0aa1c7,0a2a7be2-f1df-4f89-8ad1-835b0e0aa1c7__B,Meint ihr das geht bedenkenlos oder ist es vielleicht schädlich ?,10
607b389e-3d7e-4023-a282-a2fb4c3cd684,607b389e-3d7e-4023-a282-a2fb4c3cd684__B,"Meint ihr das macht trotzdem Spaß , oder sind in so Clubs alle nur Stockbesoffen ?",14
4587de21-6092-42f1-bf75-de20593c9405,4587de21-6092-42f1-bf75-de20593c9405__B,"meint ihr ich soll nochmal zum Arzt gehen , oder erstmal nicht wenn diese starke Schmerzen nicht wieder da sind ?",19
452388bf-2b40-4888-ad1b-097c538843c3,452388bf-2b40-4888-ad1b-097c538843c3__C,Meint ihr ich sollte es reparieren lassen oder würde es weniger kosten wenn ich ein neues kaufen würde ?,18
26c18faa-eecf-44a1-b005-6483594f6a83,26c18faa-eecf-44a1-b005-6483594f6a83__A,Möchte eine Mütze häkeln welche zwei farben passen besser es muss das rot mit dabei sein ?,16
b71e8d06-98b7-40cc-bf0e-ce4a76af7000,b71e8d06-98b7-40cc-bf0e-ce4a76af7000__C,"Möchte sie mir dadurch irgendetwas sagen oder ist das einfach nur ein loser Spruch , der sonst nix zu bedeuten hat ?",20
369f481f-1f77-4179-acc3-afd41998f13f,369f481f-1f77-4179-acc3-afd41998f13f__B,Mögen Frauen es lieber einen HJ oder BJ zu machen oder eher nichts von beiden ?,15
c6fda5eb-9745-4c71-95b8-6e45d86c9bcc,c6fda5eb-9745-4c71-95b8-6e45d86c9bcc__D,"Muss Drache so sterben , oder will er nur Sympathie von Frauen ?",11
76783cd3-f7dc-4f70-8301-f2f8debf09fb,76783cd3-f7dc-4f70-8301-f2f8debf09fb__C,"Muss es da glatt sein oder ist das normal , dass da ein paar Haare sind ?",15
4d1b3162-4ee6-4b58-b9df-cf99b80ddec6,4d1b3162-4ee6-4b58-b9df-cf99b80ddec6__B,Muss ich das irgendwo melden oder kann ich das verheimlichen ?,10
481ef6cb-9d10-47cc-925f-b8f959e33867,481ef6cb-9d10-47cc-925f-b8f959e33867__A,nasen op oder unterspritzung was ist gefährlicher ?,7
afcbe105-e7b9-4e7d-b4ef-2651cf1781cc,afcbe105-e7b9-4e7d-b4ef-2651cf1781cc__B,Nun meine eigentliche Frage Ist das überhaupt gut für den PC oder kann es zu irgendwelchen Schäden kommen ?,18
c7eab6a3-8e79-40fc-98b5-ec16c2a09593,c7eab6a3-8e79-40fc-98b5-ec16c2a09593__C,Nun meine eigentliche Frage Muss das zwingend was mit dem Herz zu tun haben oder äußern sich so auch ( normale ) Panik-Attacken ?,20
c5228d4d-ddeb-41be-98ef-6d2ff135f843,c5228d4d-ddeb-41be-98ef-6d2ff135f843__D,Oder ist Facebook dafür verantwortlich oder der Person der die Schimpfwörter geschrieben hat ?,13
88ee2132-fad4-4fd0-a2fc-8cf0521cc859,88ee2132-fad4-4fd0-a2fc-8cf0521cc859__A,Passen zu 15-jährigen Jungs eher Toms oder Sandalen ?,7
4c6e4c1c-3187-4c8e-9f96-3e9476744460,4c6e4c1c-3187-4c8e-9f96-3e9476744460__B,Passt zu einem dunkelblauen Kleid eher Gold Schmuck oder Silberschmuck ?,10
1238edff-043c-4cf2-beb4-f9003d416d30,1238edff-043c-4cf2-beb4-f9003d416d30__B,Reichen 3GB da aus oder war das zu wenig ?,10
44099ee3-7312-4d13-b752-4da78aed0081,44099ee3-7312-4d13-b752-4da78aed0081__A,Sagt das BIP oder das BNP mehr über den Wohlstand eines Staates aus ?,13
b8f88136-ab6b-4786-917f-fccda47d8b45,b8f88136-ab6b-4786-917f-fccda47d8b45__B,Schmeckt so eine verdorbene Kräuterbutter oder waren die einfach zu doof Kräuterbutter richtig zu machen ?,15
e43c5e04-588a-441e-9201-261188d71c00,e43c5e04-588a-441e-9201-261188d71c00__C,"Seht ihr diesen Trend auch , und mit Schrecken oder empfindet ihr es anders ?",13
a6a07d91-baae-47ea-9dc9-e9810b977c1c,a6a07d91-baae-47ea-9dc9-e9810b977c1c__B,Seht ihr in als smoker was er auch eigentlich ist oder eher als Initiator ?,14
1ccbf52c-54dc-4e28-a077-bcaddd5bd156,1ccbf52c-54dc-4e28-a077-bcaddd5bd156__B,Sieht man da ein 2 Strich oder bilde ich mir das nur ein ?,13
82d93612-fd9d-4e6e-961c-b336309bcf63,82d93612-fd9d-4e6e-961c-b336309bcf63__A,Sind die Outfits der bekanntesten Promis gekauft oder nur geliehen ?,10
a3f36b55-4283-4f0f-8c1e-c909f275d616,a3f36b55-4283-4f0f-8c1e-c909f275d616__B,"Sind es hauptsächlich Geeimpfte/Geboosterte oder Ungeimpfte aber Genesene , die keine Maske mehr beim Einkaufen tragen ?",16
ce4a536c-57f0-40bc-85ee-b2424a3d0dcb,ce4a536c-57f0-40bc-85ee-b2424a3d0dcb__B,Sind Kurden die ihr kennt genauso schlecht integriert oder gibt es eine mehrheit die gut integriert ist ?,17
e802b1bf-e347-4d27-b9c5-928227f5e742,e802b1bf-e347-4d27-b9c5-928227f5e742__B,Sind meine Sorgen da unbegründet oder sollte ich mal einen zweiten Tierarzt einschalten ?,13
14ff80f8-7772-40ba-8b40-5dc7cb5abd4a,14ff80f8-7772-40ba-8b40-5dc7cb5abd4a__A,Sind Religionen alle Lüge und nur die Liebe ist echt und alles was wir brauchen ?,15
648f4e86-88cb-4376-90c7-03b8f9bed10f,648f4e86-88cb-4376-90c7-03b8f9bed10f__A,Sollen Frauen oder Männer den ersten Schritt machen ?,8
10ee4618-1acd-408c-8dd1-ba8710fa9771,10ee4618-1acd-408c-8dd1-ba8710fa9771__C,Sollte das System beibehalten oder sogar ausgebaut werden ?,8
bcd5ce72-d444-46a0-9e0c-48dc4a79e844,bcd5ce72-d444-46a0-9e0c-48dc4a79e844__A,Sollte der Mann eher aktiv oder passiv sein ?,8
bfaa4707-3248-4cd9-9940-254900107e8d,bfaa4707-3248-4cd9-9940-254900107e8d__C,"Sollte die Bundeswehr davon ein paar 1000nde kaufen , oder einen eigenen entwickeln ?",11
0c8741eb-2b6d-473e-b0f2-2eea0ad80184,0c8741eb-2b6d-473e-b0f2-2eea0ad80184__A,Sollte ein 14 jähriger über die Periode schon bescheid wissen oder ist das normal wenn er das noch nicht weiß ?,20
25e5db1d-e267-4cb9-8553-b7027cee8736,25e5db1d-e267-4cb9-8553-b7027cee8736__B,Sollte ein Bilderrahmen bündig zum Türrahmen hängen oder geht auch so 2-3 cm drüber oder drunter ?,17
35d8a9b6-da90-4ac5-9597-0520391aac7c,35d8a9b6-da90-4ac5-9597-0520391aac7c__C,Sollte ich die Ärztin nochmal diese Frage fragen oder ist es eindeutig und meine Katze geht auf das Ende zu ?,20
9a349df9-4220-4810-a5ef-45296e84189f,9a349df9-4220-4810-a5ef-45296e84189f__A,Sollte man den Namen des Mannes tragen oder der der Frau ?,11
39edd584-161c-4537-91ff-50bdcb6be967,39edd584-161c-4537-91ff-50bdcb6be967__B,Sollte man die Atomkraftwerke in diesen Zeiten weiterlaufen lassen oder an der Abschaltung festhalten ?,14
b319af20-6ed6-40ab-adb9-ae7350986339,b319af20-6ed6-40ab-adb9-ae7350986339__B,Sollte man einen Proteinshake vor oder nach dem workout nehmen ?,10
c2d98672-7e5e-486a-b905-022ae24e019f,c2d98672-7e5e-486a-b905-022ae24e019f__B,sollte man erst mit herzen texten wenn man verliebt ist oder erst dann wenn man die person gegenüber liebt ?,19
f0c6caaf-fd66-42b2-a216-8aadb593f2c1,f0c6caaf-fd66-42b2-a216-8aadb593f2c1__B,Sollte man mit dem Bau eines Eigenheims noch warten oder macht es in 3 Jahren auch keinen Unterschied ?,18
f2d51dc7-8dd0-4374-ae33-8f1df08f5fdc,f2d51dc7-8dd0-4374-ae33-8f1df08f5fdc__A,"Sollte man wenn man Kinder hat , Zuhause mit ihnen in der eigenen Muttersprache reden oder auf Deutsch oder beides ?",19
01226f3e-3750-4493-aed6-3394a759c76b,01226f3e-3750-4493-aed6-3394a759c76b__B,Sollten ukrainische Flüchtlinge ins Hartz 4 Gesetz ( so wie es jetzt ist ) oder ins Asylbewerbergesetz eurer Meinung nach fallen ?,19
aac13cf4-92cd-4fb9-a8d6-4a7f14c8cfa1,aac13cf4-92cd-4fb9-a8d6-4a7f14c8cfa1__A,"Sollten wir die mächtigen Konzerne dieser Welt , unsere Erde zerstören lassen oder ist es dafür sowieso schon zu spät ?",19
af10bbc5-6c1b-4df9-bb4f-2b5e45662479,af10bbc5-6c1b-4df9-bb4f-2b5e45662479__A,Spielen meine Katzen nur oder kämpfen sie wirklich ?,8
16754cce-e5cc-4a26-b530-5ea046821507,16754cce-e5cc-4a26-b530-5ea046821507__B,Stimmt mein Eindruck oder fallen sie mir im Sommer einfach nicht mehr auf ?,13
6dfb52e6-e2e6-434d-bcbe-2f041f146625,6dfb52e6-e2e6-434d-bcbe-2f041f146625__A,Umfrage - Welches Instrument findet ihr am besten ?,7
5ee57321-88c0-42e9-902c-fc7e8ce88e69,5ee57321-88c0-42e9-902c-fc7e8ce88e69__G,Und als ein anderer Gedanke - würde sich eine Kombi aus Teilzeit und Minijob oder einfach eine Vollzeitanstellung mehr lohnen ?,19
1b9aec1a-e2a5-4773-8c69-94b64f1e0c60,1b9aec1a-e2a5-4773-8c69-94b64f1e0c60__C,und ist es schlauer es zum heilen einzuklappen oder es draußen zu lassen ?,13
c6180376-8db6-4c66-a79d-3aa9bb5df69d,c6180376-8db6-4c66-a79d-3aa9bb5df69d__D,"Und kann man sich überhaupt sicher sein , dass es damals überhaupt so war oder haben sich das Medien einfach ausgedacht ?",20
446af4b0-f5ce-494b-8bb4-46f924efa6ab,446af4b0-f5ce-494b-8bb4-46f924efa6ab__C,Und wenn man da auch so reinkommt ist der Shop empfehlenswert oder gibt es da nur extreme Spielsachen ?,18
8f602fbe-919b-4ca3-8ff3-880e885ab542,8f602fbe-919b-4ca3-8ff3-880e885ab542__B,War das mal überfällig oder war die Aktion der Schiris übertrieben ?,11
b52bd698-e306-4728-b7c3-e9937480ed28,b52bd698-e306-4728-b7c3-e9937480ed28__C,"Wäre 78 Kilo bei 1 , 88 ein besserer Start in loszulegen oder sind 83 Kilo ok ?",16
a19825f6-0da0-4a8e-83aa-053cdbf05982,a19825f6-0da0-4a8e-83aa-053cdbf05982__B,Wäre eine Differenz von 1_5mm schlimm oder geht es klar ?,10
56f4a413-5fa4-4798-81ee-ba49e5c952c5,56f4a413-5fa4-4798-81ee-ba49e5c952c5__C,Wäre es besser geortet zu werden oder nicht geortet zu werden ( z . B . durch ein Handy oder ein Tablet ) ?,19
c15bd90e-e3a1-467a-9a82-ee8b0e148e06,c15bd90e-e3a1-467a-9a82-ee8b0e148e06__B,Wäre euch das zu wenig oder zu viel ?,8
142ecf44-dae6-4288-86a2-d10b18b8087a,142ecf44-dae6-4288-86a2-d10b18b8087a__B,"Was denkt ihr , übertreibe ich oder war das in Ordnung ?",10
8d19af6d-7e66-4401-bc69-bedb4b598130,8d19af6d-7e66-4401-bc69-bedb4b598130__C,"was glaubt ihr , ist noch leben darin oder ist jede hilfe zu spät ?",13
61cdbebe-deeb-450e-87e7-98f388ee7a61,61cdbebe-deeb-450e-87e7-98f388ee7a61__A,Was ist anstrengender - danach zu lernen ?,6
44d6a605-435b-4634-acf6-e34a543b1922,44d6a605-435b-4634-acf6-e34a543b1922__A,Was ist besser halber Tacho oder Sekundenzählen ?,7
a861e87b-b2d5-4c55-a119-2db4529289d2,a861e87b-b2d5-4c55-a119-2db4529289d2__B,Was ist das beste und schnellstes Auto in GTA 5 Online Was es gibt ?,14
2c04be2a-5348-4fb4-9f97-db0996755a23,2c04be2a-5348-4fb4-9f97-db0996755a23__A,Was ist das coolste was man mit einem Führerschein Am fahren kann ?,12
d3c3ec8f-1309-4273-aa7a-f4156c02c7dc,d3c3ec8f-1309-4273-aa7a-f4156c02c7dc__A,Was ist das größte Manko am deutschen Schulsystem ?,8
613917ad-a915-44b9-90f3-59509a0f117c,613917ad-a915-44b9-90f3-59509a0f117c__A,"Was ist das wichtigste , was man beachten muss , wenn man sich einen Insta-Account macht ?",13
8c95e88e-fe6a-4220-a89c-51753f409ce6,8c95e88e-fe6a-4220-a89c-51753f409ce6__A,Was ist derzeit das beste Android Smartphone auf dem Markt ?,10
64f182a1-11dc-44a3-b854-c9142319d72d,64f182a1-11dc-44a3-b854-c9142319d72d__A,Was ist langfristig bedrohlicher für die Menschheit - Blackout oder der steigende Klimawandel ?,12
a90333cc-2ade-4410-86ed-780f9f0059d1,a90333cc-2ade-4410-86ed-780f9f0059d1__B,"Was ist wichtiger für euch , Familie oder Freunde ?",8
450f02c6-1dc5-4884-85c8-f993347acdd9,450f02c6-1dc5-4884-85c8-f993347acdd9__B,Was macht eher Sinn um Muskeln aufzubauen 5 mal mit dem maximalen Gewicht oder 10 Wiederholungen mi weniger Gewicht ?,19
79cfb740-42c3-4475-8c96-1369acc8dde9,79cfb740-42c3-4475-8c96-1369acc8dde9__A,"Weißen oder schwarzen Rock , welche Farbe findet ihr Männer heißer ?",10
762a5a79-60cc-43c9-aa04-f6b02df8c7e7,762a5a79-60cc-43c9-aa04-f6b02df8c7e7__A,Welche Bezeichnung für eine reversibel dümmlichere Person findet ihr am schlimmsten ?,11
890c0212-3948-416a-bcf9-5947709e52e1,890c0212-3948-416a-bcf9-5947709e52e1__A,"Welche dieser Orte findet ihr ( einschließlich Architektur , Läden und der Natur um die Stadt ) als Urlaubsort am schönsten ?",18
99c50970-1235-47f8-ad19-20b9fd2bc157,99c50970-1235-47f8-ad19-20b9fd2bc157__A,"Welche Faltencreme zeigt den besten Aufpolstereffekt , bitte persönliche Erfahrungen ?",9
f23bcc16-d87b-4e0b-81fb-92e12e2cb5d3,f23bcc16-d87b-4e0b-81fb-92e12e2cb5d3__B,Welche Farbe passt eurer Meinung nach am besten zu dunkelbraun ?,10
